x1,x2,label
-0.3780353565686756,-0.3496333559465059,1.0
0.45921235667612814,0.27511494271042625,1.0
0.7744254851526531,-0.05557014967610141,1.0
-0.7608115081233966,0.42648957444599,1.0
0.5215700972337949,0.12255439513899247,1.0
0.541934359909122,-0.012408807271218514,1.0
0.045465658763988115,-0.14491796328290074,1.0
-0.9491617465118096,-0.7842171460133911,1.0
-0.9371416286265315,0.2728208225275608,1.0
-0.37128803784734665,0.01714138232940554,1.0
0.815132947852186,-0.5014155417022501,1.0
-0.17923415392874054,0.5111022770860973,1.0
-0.5424036690167551,-0.846040180342414,1.0
-0.42049709417246395,-0.6775574254919912,1.0
0.8593953046851461,0.6162407591288339,1.0
0.26680751302084693,0.7429211803754354,1.0
0.6073441537982289,-0.6268598822279283,1.0
0.7851179969799555,0.07868448383130144,1.0
0.6148803103281251,0.7921825998469865,1.0
-0.36399305005627225,-0.7798961509446465,1.0
-0.5441296749161166,-0.14578442274748737,1.0
0.6360295318449862,0.7214611665126869,1.0
-0.9860957389376186,0.021494605155131463,1.0
-0.16517799370244202,-0.5557843790585395,1.0
-0.7602692653326344,-0.3247696571927441,1.0
0.8858194078250383,-0.35359413595848954,1.0
0.037581243486732197,0.4060379177903557,1.0
-0.27274079524141204,0.9435641654419213,1.0
0.9248945898842225,-0.4964354083492717,1.0
-0.005502988215229099,-0.3982433803664607,1.0
-0.4303190112450648,-0.9262261052909344,1.0
0.2191286679597937,0.005358046457722976,1.0
-0.8970424975000213,-0.44270707152677713,1.0
0.8165317719333074,-0.5208762186660552,1.0
-0.7102102558175538,-0.02109447944487397,1.0
0.9713009082212014,-0.5158894569769992,1.0
0.3442710948117571,0.5232392306574352,1.0
-0.5247249120152007,0.45643269722371915,1.0
-0.26443373456149355,0.26461166118715895,1.0
0.2670594215217894,0.07154936814951696,1.0
-0.8194204598911834,0.6706049911784759,1.0
-0.35843987005652833,-0.6269629792002915,1.0
-0.9184497168904722,0.18178588637648363,1.0
0.35512872368456483,-0.9668243421442877,-1.0
0.024186116598561958,-0.5470084496041241,1.0
0.2903455808188997,-0.6512671419900171,1.0
0.3818754762049319,-0.22652930739892518,1.0
0.873459977473469,-0.7249581117080135,1.0
-0.317867297899483,-0.7730529575188219,1.0
0.8493872365571256,0.754678706761962,1.0
-0.4841167445696888,0.3199680920683581,1.0
0.6344444004024317,0.11040162319892466,1.0
0.05930115671201297,-0.5162954181990966,1.0
-0.8137944643882016,0.7944315159066535,1.0
0.8008361143266609,0.2662029145465359,1.0
-0.32194041790259864,-0.3015808507746782,1.0
0.45191135774047875,0.7942205199051542,1.0
0.7741728485302346,0.5597510917152477,1.0
0.2840632923085755,-0.8317200700099023,1.0
-0.6767425718107725,0.7971083770541585,1.0
0.21285811931917986,-0.9816058967667407,-1.0
-0.7970569142679358,0.3270035382161116,1.0
-0.9898768323075626,-0.6783838971650027,1.0
0.09746757873317224,0.3837903953853865,1.0
0.30392251900520106,-0.5514613810788804,1.0
0.4243584426950717,-0.5255018250063999,1.0
-0.34920060368146455,0.4929828102360483,1.0
0.2992657980944293,0.6984468209883559,1.0
0.31522578460068673,0.13661720667094324,1.0
-0.812650464343815,-0.26456839388113296,1.0
-0.4695952646365491,-0.5120207132418328,1.0
0.9460211095048912,-0.2138045506664792,1.0
0.7840931103542266,0.2622772519945258,1.0
0.5896226070832968,0.005274186210384224,1.0
0.15380776925271822,-0.0149646123622722,1.0
-0.609514024403911,0.44490423052301065,1.0
-0.4384552751182884,-0.9513680671370923,1.0
0.29094459181433563,-0.6457786411859021,1.0
0.8809171687058286,0.9078571540051747,1.0
0.829728780440897,-0.2596825994891112,1.0
-0.9690867669422651,0.8566371251754508,1.0
-0.14363170336537134,0.9333096380873391,1.0
0.9272399541785057,0.7060189109347201,1.0
-0.4111022158608286,-0.22980454279614948,1.0
0.7022733430337138,-0.36615598968744467,1.0
-0.661014506627815,0.11360252491670031,1.0
0.8723095483215619,0.392059593349946,1.0
0.14012234017872993,-0.8056470124584629,1.0
0.23001445339833948,0.9801077002085266,1.0
-0.7198319695269519,0.036659304727473474,1.0
0.7547461438559109,0.4815372355084089,1.0
0.39403148199053595,0.40496816797421853,1.0
-0.28101769756048967,-0.4128163114710133,1.0
0.6187223109570272,0.6202267893583615,1.0
0.7341446371602074,0.8264811051129426,1.0
0.022684797721875594,0.0030325893743992083,1.0
0.5965903579335503,0.2999278615555303,1.0
0.4039337545154067,0.5915853388722021,1.0
0.7800106836351326,-0.3240096862969284,1.0
-0.24883409472011198,-0.812036120318262,1.0
