x1,x2,label
-0.9312229577695632,0.8186408041575641,1.0
-0.48244003679996617,0.32504456870796394,1.0
-0.3765778478211781,0.040136042355621626,1.0
0.0934205586865593,-0.6302910889489459,1.0
0.9391692555291171,0.5502656467222291,1.0
0.8789978831283782,0.7896547008552977,1.0
0.19579995762217028,0.8437484700462337,1.0
-0.823014995896161,-0.6080342751617096,-1.0
-0.9095454221789239,-0.3493393384734713,1.0
-0.22264542062103598,-0.4573019364522082,1.0
0.6574750183038587,-0.28649334661282144,1.0
-0.4381309806252385,0.08539216631649693,1.0
-0.7181515500504747,0.6043939615080793,1.0
-0.8508987126404584,0.9737738732010346,1.0
0.5444895385933148,-0.6025686369316552,1.0
-0.9889557657527952,0.6309228569096683,1.0
0.41371468769523423,0.4580143360819746,1.0
0.5425406933718915,-0.8519106965318193,1.0
-0.2830685429114548,-0.7682618809497406,1.0
0.726206851751187,0.24659625365511584,1.0
