x1,x2,label
-0.250919762305275,0.9014286128198323,1.0
0.4639878836228102,0.1973169683940732,1.0
-0.687962719115127,-0.6880109593275947,-1.0
-0.8838327756636011,0.7323522915498704,1.0
0.2022300234864176,0.416145155592091,1.0
-0.9588310114083951,0.9398197043239886,1.0
0.6648852816008435,-0.5753217786434477,-1.0
-0.6363500655857988,-0.6331909802931324,-1.0
-0.39151551408092455,0.04951286326447568,-1.0
-0.13610996271576847,-0.4175417196039162,-1.0
0.22370578944475894,-0.7210122786959163,-1.0
-0.4157107029295637,-0.2672763134126166,-1.0
-0.08786003156592814,0.5703519227860272,1.0
-0.6006524356832805,0.02846887682722321,-1.0
0.18482913772408494,-0.9070991745600046,-1.0
0.21508970380287673,-0.6589517526254169,-1.0
-0.869896814029441,0.8977710745066665,1.0
0.9312640661491187,0.6167946962329223,1.0
-0.39077246165325863,-0.8046557719872323,-1.0
0.3684660530243138,-0.1196950125207974,1.0
